id,lat,lon,name,shop_type,brand,opening_hours,phone,website,address,wheelchair,payment_methods
way/241074455,37.65029031111111,-122.4920634,Safeway,supermarket,Safeway,06:00-24:00,+1 650-359-2751,https://local.safeway.com/safeway/ca/pacifica/12-manor-plz.html,"12, Manor Plaza, Pacifica, 94044",,
way/243246349,37.77731159090909,-122.40142013636364,Dunn-Edwards Paints,paint,Dunn-Edwards Paints,,,,"750, Bryant Street, San Francisco",,
way/243353690,37.77748372,-122.40032593999999,Antonio's Antiques,antiques,,Mo-Fr 08:30-17:00,,https://www.facebook.com/pages/Antonios-Antiques/141742059205605,"701, Bryant Street",,
way/243353698,37.776608380000006,-122.40128348,Project Cannabis,cannabis,,,,,"761, Bryant Street, San Francisco",,
way/243353699,37.780159579999996,-122.400893,All American Automotive,car_repair,,,,,"888, Folsom Street, San Francisco, 94107",,
way/243353705,37.7762351,-122.40192493333332,fix Auto Collision,car_repair,,,,,"785, Bryant Street, San Francisco",,
way/243353707,37.77638191666667,-122.40345913333334,CosmoProf,hairdresser_supply,CosmoProf,Mo-Sa 08:00-18:00; Su 12:00-16:00,+1 415 241 2552,https://stores.cosmoprofbeauty.com/ca/sanfrancisco/salon-supply-sanfrancisco-ca-8686.html,"450, 6th Street, 94103",,
way/243353714,37.7769837,-122.40174937272727,U & I Auto Safety Center,car_repair,,,+1 415-255-7337,,"758, Bryant Street, San Francisco",,
way/243353721,37.7764299,-122.40242104,BMW Motorcycles of San Francisco,motorcycle,BMW,Tu-Fr 09:00-18:00; Sa 09:00-17:00,,https://www.bmwmotorcycle.com/,"790, Bryant Street",,
way/243356547,37.776975199999995,-122.40489970000002,Kelly Moore Paints,paint,,,,,"1020, Harrison Street",,
way/243356564,37.77776764,-122.40304653999999,,car_repair,,,,,"963, Harrison Street",,
way/243356581,37.77748257142857,-122.40492838571429,ExtraMile,convenience,ExtraMile,,,,"1000, Harrison Street",,
way/243357038,37.77544885,-122.40899773333332,Auto City Repair,car_repair,,,+1 415-440-5353,,"1165, Folsom Street, San Francisco, 94103",,
way/243357039,37.7759843,-122.40749539333333,"Maltby Electric Supply Co., Inc.",electrical,,,,http://maltbyelectric.com/sfbranch.html,"336, 7th Street",,
way/243464436,37.77910565,-122.39910141666667,Karry's Collison Center,car_repair,,,+1 415-538-8688,,"610, Bryant Street, San Francisco",,
way/243464457,37.779233271428566,-122.39888591428571,Creative Paint,paint,Benjamin Moore,Mo-Fr 06:30-16:00; Sa 08:00-15:00,+1 415 777 0603,https://creativepaint.com/,"600, Bryant Street, 94107",,
way/243465046,37.77274526,-122.41245014,Auto Repair Center,car_repair,,,+1 415-863-0667,,"1379, Folsom Street",,
way/243465062,37.7725705125,-122.4137181,Extra Space Storage,storage_rental,Extra Space Storage,Mo-Sa 08:00-19:00; Su 08:00-16:00,,,"1400, Folsom Street, San Francisco, 94103",,
way/250216260,37.77973708333334,-122.51158459444443,Lands End Lookout Visitor Center,gift,,09:00-17:00,,,"680, Point Lobos Avenue",,
way/251387184,37.7764612,-122.40785384,Valvoline,car_repair,Valvoline,Mo-Sa 08:00-19:30,+1-415-552-5400,https://store.vioc.com/ca/sanfrancisco/oil-change-ih0011.html,"300, 7th Street, San Francisco, 94103",,
way/252221778,37.76992616,-122.42478634,,vacant,,,,,"200, Duboce Avenue",,
way/252221828,37.76925503333334,-122.4261322888889,Pet Food Express,pet,Pet Food Express,"Mo-Fr 09:00-20:30; Sa,Su 09:00-20:00",,,"1975, Market Street, San Francisco, 94103",yes,
way/252232083,37.774147516666666,-122.41077026666666,Blow Up Lab,copyshop,,,,,"1257, Folsom Street, San Francisco, 94103",,
way/252232843,37.774954175,-122.4093909125,California Carpet & Rugs,carpet,,Mo-Fr 10:00-18:00; Sa 10:00-16:00; Su off,,,"1197, Folsom Street, San Francisco, 94103",,
way/252690217,37.60343258666667,-122.39405268666665,Safeway,supermarket,Safeway,Mo-Su 05:00-00:00,+1 650-652-3416,https://local.safeway.com/safeway/ca/millbrae/525-el-camino-real.html,"525, El Camino Real, Millbrae, 94030",,
way/252690895,37.894180963636366,-122.53145139090908,Safeway,supermarket,Safeway,06:00-23:00,+1 415-388-6216,https://local.safeway.com/safeway/ca/mill-valley/1-camino-alto.html,"1, Camino Alto, Mill Valley, 94941",,
way/252692811,37.89929899230769,-122.51478098461538,Safeway,supermarket,Safeway,24/7,+1 415-360-9016,https://local.safeway.com/safeway/ca/mill-valley/800-redwood-hwy-frontage-rd--110.html,"110, Reed Boulevard, Mill Valley, 94941",,
way/253755977,37.92796616923077,-122.51781132307693,Safeway,supermarket,Safeway,06:00-23:00,+1 415-927-1960,https://local.safeway.com/safeway/ca/corte-madera/137-corte-madera-town-ctr.html,"137, Corte Madera Town Center, Corte Madera, 94925",,
way/255949813,37.773490779999996,-122.41547041999999,Metric Motors,car_repair,,,,,"1480, Howard Street, San Francisco, 94103",,
way/255951622,37.773907046666665,-122.41716523333334,Firestone,car_repair,Firestone,,,,"1501, Mission Street, San Francisco, 94103",,
way/255955494,37.77274533333333,-122.41776472222222,Public Storage,storage_rental,Public Storage,,,,"99, South Van Ness Avenue",,
way/255956240,37.77123196666667,-122.41768901666667,Glass Plus Auto Glass,car_parts,,,+1 888 600 4844,https://www.glassplusautoglass.com/,"145, South Van Ness Avenue",,
way/255956242,37.77101505,-122.4176406875,Big O Tires,tyres,Big O Tires,,,,"165, South Van Ness Avenue",,
way/255966171,37.753794125,-122.4228456775,,alcohol,,,,,"3558, 23rd Street",,
way/255967301,37.77418594,-122.40867788,Mr. S Leather,erotic,,12:00-19:00,,,"385, 8th Street, San Francisco, 94103",,
way/255967553,37.77280586,-122.40626182000001,Fog City Auto Repair,car_repair,,,,,"979, Bryant Street, San Francisco, 94103",,
way/255967554,37.77220224,-122.40784040000001,Roberts Corned Meats Inc,butcher,,"Mo-Fr 07:00-11:30,12:30-15:00",+1-415-621-2624,https://www.robertscornedmeats.com/,"1030, Bryant Street, San Francisco, 94103",,
way/256023466,37.774778420000004,-122.40374727999999,Auto Glass Now,car_repair,Carglass,,,,"863, Bryant Street, San Francisco, 94103",,
way/256037007,37.78737474,-122.405223,CH Carolina Herrera,clothes,,,,,"45, Grant Avenue",,
way/256051615,37.78426583333333,-122.42069371666666,,cannabis,,,,,"928, Van Ness Avenue",,
way/256061659,37.787795857142854,-122.41393717142857,Food and Liquor World,alcohol,,,,,"728, Post Street, San Francisco, 94109",,
way/256454796,37.76905308333333,-122.41608646666667,Pak Auto Service,car_repair,,,,,"1748, Folsom Street, San Francisco, 94103",,
way/256455111,37.77014465,-122.414928475,Unibody,car_repair,,,,,"1655, Folsom Street, San Francisco, 94103",limited,
way/256468304,37.77478396666667,-122.41118028333334,Lizland,art,,,,,"739, Clementina Street, San Francisco, 94103",,
way/256471156,37.7740350625,-122.4123873875,Cozy Couch,furniture,,,,,"264, 9th Street, San Francisco, 94103",,
way/256797049,37.68661708,-122.47029114,76,convenience,76,,,,"3001, Junipero Serra Boulevard, Daly City, 94015",,
way/256849284,37.76543271111112,-122.41721935555557,SIXT,car,SIXT,"Mo-Fr 08:00-17:00; Sa,Su 08:00-15:00",,,"475, South Van Ness Avenue, San Francisco",,
way/256912288,37.7437995,-122.45371971666667,Miraloma Market,supermarket,,,,,"755, Portola Drive, San Francisco, 94127",,
way/256912291,37.74402784,-122.45342134,Portola Cleaners,dry_cleaning,,,,,"725, Portola Drive, San Francisco, 94127",,
way/256969995,37.7797591,-122.40311971999999,Harvey's Place,convenience,,,,,"330, 5th Street, San Francisco",,
way/256985512,37.79147684,-122.42307204,San Francisco Toyota,car,Toyota,,,,"1701, Van Ness Avenue",,
way/256997181,37.77369325,-122.43816415,Ted & Al's Towing,car_repair,,,,,"1213, Fell Street, San Francisco, 94117",,
way/257542340,37.793690600000005,-122.42263752,Allure Mobility & Medical Supply,medical_supply,,,,,"1940, Van Ness Avenue",,
way/257802448,37.79362458333333,-122.42257228333334,Blick Art Materials,craft,,Mo-Sa 10:00-19:00; Su 11:00-18:00,+1 415 4091359,https://www.dickblick.com/stores/california/san-francisco-van-ness/,"1930, Van Ness Avenue, San Francisco",,
way/257936088,37.75218479047619,-122.41586195714287,House of Brakes,car_repair,,Mo-Fr 08:00-17:00,+1-415-285-0595,houseofbrakes.net,"3195, 24th Street, San Francisco, 94110",,
way/257976197,37.78585024444445,-122.43064037777779,New People,mall,,,,https://www.newpeopleworld.com/,"1746, Post Street",yes,
way/258016923,37.75149004,-122.40644205999999,Colores Painting Company,paint,,,,,"1298, Potrero Avenue",,
way/258157210,37.75289338666666,-122.41050928,Lo-cost Meat Market,supermarket,,,,,"2918, 24th Street, San Francisco",,
way/258157226,37.75291583333333,-122.41066776666668,Casa Lucas Market,greengrocer,,07:00-20:00,+1-415-826-7985,http://www.facebook.com/pages/Casa-Lucas-Market/462735970416534,"2934, 24th Street, San Francisco, 94110",limited,
way/258818564,37.7983832,-122.42846984444444,Unveiled Bridal,clothes,,,,,"1770, Union Street, San Francisco, 94123",,
way/258866788,37.74247446,-122.40519004000001,Shell Food Mart,convenience,,,,,"319, Bayshore Boulevard, San Francisco, 94124",,
way/258975974,37.7565521,-122.42074960000001,San Francisco Auto Works,car_repair,,Mo-Th 08:00-17:30,+1-415-282-4300,https://sfautoworks.com/,"1021, Valencia Street, 94110",,
way/258976147,37.74910948571429,-122.40247121428571,Extra Space Storage,storage_rental,Extra Space Storage,,+1-415-642-1034,https://www.extraspace.com/Storage/Facilities/US/California/San_Francisco/500294/Facility.aspx,"2501, Cesar Chavez Street, San Francisco, 94124",,
way/259001360,37.73978911111111,-122.40630638888888,Lowe's,doityourself,Lowe's,Mo-Sa 06:00-21:00; Su 07:00-20:00,+1 415-486-8611,https://www.lowes.com/store/ca-san-francisco/3095,"491, Bayshore Boulevard, San Francisco, 94124",yes,
way/259018180,37.74081230666666,-122.40489488,United Rentals,plant_hire,United Rentals,Mo-Fr 07:00-17:00,+1-415-642-1300,https://www.unitedrentals.com/en/equipment-rental-locations/ca/san-francisco/94124-1512/123-loomis-st,"123, Loomis Street, San Francisco, 94124",,
way/259864958,37.74686555,-122.41833575000001,Precita Food Mart,convenience,,,+1-415-821-2113,,"35, Precita Avenue, San Francisco, 94110",no,
way/259965510,37.787073275,-122.416874825,Kayo Books,books,,,,,"907, Post Street",,
way/259969256,37.785561154545455,-122.4170627,Master Car Care,car_repair,,,+1 415-673-1999,,"740, O'Farrell Street",,
way/259969259,37.78555329090909,-122.4167637,Auto Body Experts,car_repair,,,,,"720, O'Farrell Street",,
way/259974351,37.78463580909091,-122.41757588181818,,yes,,,+1 415 4741377,,"724, Larkin Street",,
way/260123558,37.7596947,-122.42176013333334,Fellow Store + Playground,houseware,,Tu-Su 12:00-18:00,,https://fellowproducts.com/pages/visit-us,"820, Valencia Street, San Francisco, 94110",yes,
way/260194579,37.775667681818184,-122.45818000909092,Arguello Market,supermarket,,Mo-Sa 07:30-20:00; Su 07:30-19:00; PH closed,,,"782, Arguello Boulevard, San Francisco, 94118",,
way/260345813,37.7627354,-122.41906545,Bolerium Books,books,,,,,"2141, Mission Street, San Francisco, 94110",,
way/260349645,37.76308515555556,-122.42077166666667,"F. Lofrano and Son, Inc.",car_repair,,,,,"3355, 17th Street, San Francisco, 94110",,
way/260354461,37.77709064,-122.40780646,The Bike Connection,bicycle,,Mo-Fr 11:00-19:00; Sa 10:00-19:00; Su 10:00-18:00,+1 415 934-8000,https://www.bikeconnection.net/contact/san-francisco-pg420.htm,"1090, Folsom Street, San Francisco, 94103",,
way/260462506,37.76443752,-122.42452096,,convenience,,,,,,,
way/260472214,37.773690425,-122.4045511875,PPG Paints,paint,PPG Paints,Mo-Fr 05:30-17:00; Sa 07:00-11:00,+1 415 863 7235,https://www.ppgpaints.com/store-locator/us/california/san-francisco/ppg-paints-21443,"548, 7th Street",,
way/260493377,37.7753464375,-122.411032825,NAPA Auto Parts,car_parts,NAPA Auto Parts,,,,"260, 8th Street, San Francisco, 94103",,
way/260500565,37.77354423333333,-122.41668196666667,Tony's Collision Center,car_repair,,,,https://www.tonyscollisioncenter.com/,"140, 11th Street, San Francisco, 94103",,
way/260501602,37.772872899999996,-122.41621735714286,Ted's Market and Deli,deli,,,,,"1530, Howard Street",,
way/260506860,37.771432775,-122.42280785,U-Haul,rental,U-Haul,"Mo-Th,Sa 07:00-19:00; Fr 07:00-20:00; Su 09:00-17:00",+1 415-864-3328,,"100, Valencia Street, San Francisco, 94103",,
way/260960876,37.76974354,-122.42170794,Scuderia West,motorcycle,KTM;Aprilia;Vespa;Piaggio,"Tu-Fr 10:00-18:30; Sa 10:00-18:00; Su,Mo,PH off",+1 415 6217223,https://www.scuderiawest.com/,"69, Duboce Avenue, San Francisco, 94103",,
way/260967541,37.79830178,-122.40996319999999,"Chef Bowl, Inc.",supermarket,,,+1-415-398-3288,,"775;779, Vallejo Street, San Francisco, 94133",,
way/261093424,37.76375735,-122.41842798333333,,car_repair,,,,,"3248, 17th Street, San Francisco, 94110",,
way/261102268,37.76415315714286,-122.4165567,Moto Lucia Motorcycle Repair,motorcycle_repair,,,,,"274, Shotwell Street, San Francisco, 94110",,
way/261142905,37.7897839,-122.420319775,Royal Liquors and Wine,alcohol,,,,,"1400, Polk Street",,
way/261268776,37.76789320666667,-122.42926562000001,George's Market,convenience,,,,,"702, 14th Street",,
way/261292750,37.7747982,-122.43748872500001,Bi-Rite Market,supermarket,,,,https://biritemarket.com/,"550, Divisadero Street, 94117",,
way/261557604,37.776505766666666,-122.4390295,F. Lorano & Son,car_repair,,,,,"1355, Fulton Street, San Francisco, 94117",,
way/261557609,37.77626639,-122.43842798,Precision Auto Repair,car_repair,,,,,"717, Divisadero Street",,
way/261582379,37.798597855555556,-122.43776947222221,The Hollow Cow,deli,,,,,Greenwich Street,,
way/261725043,37.77840198571429,-122.43880754285715,Sung's Automotive,car_repair,,,+1 412-346-5976,,"999, Divisadero Street",,
way/262102346,37.77429868,-122.4446811,Bella Vita,beauty,,,,,"1700;1708;1714, Hayes Street",,
way/262142282,37.7908686,-122.4345154631579,Alterations Cleaners,laundry,,,,,"2502, Clay Street",yes,
way/262286612,37.8054745,-122.41327071999999,Secrets a romantic boutique,erotic,,,,,,,
way/262586269,37.789791552941175,-122.43980094117647,Bespoke,bicycle,,Tu 10:00-19:00; We 12:00-19:00; Th-Fr 10:00-19:00; Sa 10:00-17:00,,,"2843, Clay Street, San Francisco",yes,
way/263219747,37.7895716125,-122.433723225,Credo Beauty,beauty,,,,,"2136, Fillmore Street, San Francisco, 94115",yes,
way/263219748,37.7896775,-122.43378182222222,Frame,clothes,,,,,"2142, Fillmore Street, San Francisco, 94115",limited,
way/263224863,37.7885871,-122.43450258,Mollie Stone's,supermarket,,,+1-415-567-4902,,"2435, California Street, San Francisco",yes,
way/263287928,37.786298,-122.43707648,Hayes Auto Repair,car_repair,,,,,"2401;2405, Bush Street",,
way/263420994,37.785817380000005,-122.4403531,L. Lofrano & Son,car_repair,,,,,"1745, Divisadero Street",,
way/263508080,37.78067330909091,-122.46276465454547,San Francisco Toyota,car_repair,Toyota,,,,"4041;4099, Geary Boulevard",,
way/263819155,37.77257624285715,-122.43694485714286,Ng's Cleaners,dry_cleaning,,,,,"318, Divisadero Street, San Francisco",,
way/263824675,37.773738328571426,-122.43904538571428,Bitters & Bottles,alcohol,,,,,"1275, Fell Street",,
way/263922364,37.66875474285714,-122.46938274285715,Flyers Convenience Store,convenience,,Mo-Su 05:00-23:00,+1-650-756-8166,,"501, Serramonte Boulevard, Daly City, 94015",,
way/264202048,37.76046743333333,-122.46632470833333,Roxie’s Market & Deli,supermarket,,Mo-Su 08:00-20:00,,,"500, Kirkham Street, San Francisco, 94122",,
way/264254810,37.74062995294118,-122.37690197058822,Bay Natives,garden_centre,,"Mo-Fr 07:30-17:30; Sa,Su 09:30-17:30",+1-415-287-6755,https://www.baynatives.com/,,,
way/264254811,37.74030588888889,-122.37793661111111,Cresco Production Express,rental,,Mo-Fr 07:00-17:00,,https://www.crescorent.com/contact-us/branch-locator/production-express/,"101, Cargo Way, San Francisco, 94124",,
way/264254813,37.73898586153846,-122.37871496153845,White Cap,hardware,,Mo-Fr 06:00-17:00,,https://www.whitecap.com/locationfinder/dealerdetails?id=d269f704-1256-4e52-a706-b0d1015429dd,"200, Jennings Street, 94124",,
way/264371887,37.77024695,-122.4476495625,Haight Street Market,supermarket,,Mo-Su 07:00-21:30,,http://www.haightstreetmarket.com,"1530, Haight Street, 94117",yes,yes
way/264371891,37.77012918333333,-122.44793628333333,Mendel's,craft,,Mo-Sa 10:00-18:00; Su 11:00-17:00,,https://www.mendels.com/,"1556, Haight Street",yes,
way/264381682,37.76960315555556,-122.44805605555555,The Love of Ganesha,gift,,,,https://www.facebook.com/loveofganesha,"1573, Haight Street",limited,yes
way/264381687,37.769678254545454,-122.44770094545456,Held Over,clothes,,,,,"1543, Haight Street",yes,
way/264643497,37.89907556666667,-122.32402328333335,Mudpuppy's Tub & Scrub,pet_grooming,,16:00+,,https://www.mudpuppys.com/,,,
way/264645155,37.76520074285714,-122.44955152857142,Cole Hardware,hardware,Ace Hardware,08:00-19:00,+1-415-753-2653; +1-415-319-6705,https://colehardware.com,"956, Cole Street, San Francisco, 94117",yes,
way/264645161,37.76505112222222,-122.44959135555557,Luke's Local,supermarket,,Mo-Su 08:00-21:00,,,"960, Cole Street, San Francisco, 94117",yes,yes
way/267038776,37.76439256,-122.46476737999998,Crossroads Trading,clothes,,Mo-Sa 11:00-20:00; Su 11:00-19:00,,http://crossroadstrading.com/,"630, Irving Street, San Francisco, 94122",yes,
way/267047880,37.76384108,-122.46447206,Mike's Union Auto Service,car_repair,,,+1 415-963-1292,,"1311, 7th Avenue, San Francisco, 94122",,
way/267081658,37.7630978,-122.46663051666667,Pierre's Auto Body,car_repair,,,+1 415-564-0900,,"1349, 9th Avenue, San Francisco, 94122",limited,
way/267298356,37.76466114285714,-122.39402312857143,San Francisco Paint Source,paint,Benjamin Moore,Mo-Fr 07:00-16:30; Sa 07:30-13:00,+1 415 431 6940,https://www.sfpaintsource.com/,"150, Pennsylvania Avenue, 94107",,
way/267730623,37.765183289999996,-122.47679665999999,Loop,convenience,,24/7,,,"1759, Lincoln Way, San Francisco, 94122",yes,
way/268413753,37.68770773333333,-122.4725584111111,Speedee Oil Change,car_repair,SpeeDee,Mo-Fr 08:00-18:00; Sa 08:00-17:00,+1-650-755-8777,https://www.speedeeoil.com/locations/OilChange-TuneUp-Daly-City-CA.aspx,"1600, Sullivan Avenue, Daly City, 94015",,
way/269632187,37.7494498,-122.4151760125,B&W Service Center,car_repair,,,,,"3260, 26th Street, San Francisco",,
way/270897203,37.74699844285714,-122.41860678571427,Dr. Green Thumb,cannabis,,,,,"3139, Mission Street",,
way/272632318,37.79952142222223,-122.4409198,Beck's Shoes,shoes,,,,,,,
way/272647179,37.800708692307694,-122.43838303076924,Lucca Delicatessen,deli,,Mo-Su 09:00-18:00,+1-415-921-2402,https://www.luccadeli.com,"2120, Chestnut Street, 94123",,
way/273193716,37.78760155454545,-122.45327005454546,Dottie Doolittle,toys,,,,https://www.dottiedoolittle.com/,"3680, Sacramento Street, San Francisco, 94118",,
way/273290475,37.78728372222222,-122.45239635555556,betty lin,clothes,,,,,"3625, Sacramento Street, San Francisco, 94118",,
