id,lat,lon,name,type,cuisine,opening_hours,phone,website,address,outdoor_seating,takeaway,delivery,wheelchair
node/13301796768,37.7631809,-122.4808223,Kiss of Matcha,cafe,tea,Mo-Th 11:00-20:00; Fr 11:00-21:00; Sa 10:00-21:00; Su 10:00-20:00,+1 415 606 7445,http://www.kissofmatcha.com/,"2127, Irving Street, San Francisco, 94122",,,,
node/13301796769,37.7980212,-122.4073549,Kiss of Matcha,cafe,tea,Tu-Th 11:00-19:00; Fr-Su 10:00-21:00,+1 415 509 3043,http://www.kissofmatcha.com/,"612, Broadway, San Francisco, 94133",,,,
node/13305348851,37.7628973,-122.3889784,Noe Cafe - Dogpatch,cafe,,Mo-Fr 08:00-15:00,,,"601, 18th Street, San Francisco, 94107",,,,
node/13307601912,37.7830474,-122.4086723,Cheezy's Artisan Pizza,restaurant,pizza,Mo-Th 11:00-20:00; Fr-Sa 11:00-21:00; Su 11:00-19:00,,,"945, Market Street, San Francisco, 94103-1701",,,,
node/13311274110,37.7949103,-122.4063431,Maggie's Cafe,cafe,,,,,,,,,
node/13311274112,37.7941431,-122.4066698,Chef Hug's Restaurant,restaurant,,,,,,,,,
node/13311321521,37.6248369,-122.4114281,Starbucks,cafe,coffee_shop,,,,,,yes,,
node/13311321523,37.6234252,-122.4111129,Thai Nakorn,restaurant,thai,,,,,,,,
node/13314131142,37.5946273,-122.5044864,Round Table Pizza,restaurant,pizza;wings;pasta;sandwich;italian,Sunday-Thursday 10am-10pm Friday-Saturday 10am-12am,+1-650-738-1010,https://ordering.roundtablepizza.com/site/rtpac,"1285, Linda Mar Boulevard, Pacifica, 94044",,yes,yes,
node/13322191826,37.7595972,-122.3881881,Paper Son Coffee - Dogpatch,cafe,coffee_shop,Tu-Su 08:00-14:00,,,"2343, 3rd Street, San Francisco, 94107",,,,
node/13322193474,37.7855373,-122.3963944,Paper Son Coffee - FiDi,cafe,,"Mo,Fr 08:30-14:30; Tu-Th 08:00-14:30",,,"303, 2nd Street, San Francisco, 94107",,,,
node/13325177561,37.9275853,-122.5173259,Fieldwork Brewing Company,bar,,Mo-Th 12:00-21:00; Fr-Su 11:00-21:00,+14158918273,https://fieldworkbrewing.com/corte-madera/,"107, Corte Madera Town Center",,,,
node/13325177570,37.9285491,-122.5174819,Teaspoon,cafe,bubble_tea,,+14157587001,https://www.teaspoonlife.com/,"132, Corte Madera Town Center",,,,
node/13325482426,37.8888418,-122.5175412,Robata Grill & Sushi,restaurant,japanese,"Mo-We 11:30-14:00,17:30-20:30; Th-Fr 11:30-14:00,17:30-21:00; Sa-Su 17:30-21:00",+14153818400,https://www.robatagrill.com/,"591, Redwood Highway",,,,
node/13326815529,37.9257842,-122.5229413,Tub-Tim,restaurant,thai,"Mo-Sa 11:30-14:30,17:00-21:00",+14159241223,https://www.tubtimmarin.com/,"510, Tamalpais Drive",,,,
node/13331225602,37.579627,-122.3474839,Truffle Poke,restaurant,,,,,"1212, Donnelly Avenue, 94010",,,,
node/13343576682,37.7742325,-122.4124866,Heyma Yemeni Coffee & Brunch,cafe,,,+1 510-283-8581,,"248, 9th Street",,,,
node/13348535025,37.7911809,-122.3961281,Mendocino Farms,restaurant,,,,,,,,,
node/13359196276,37.6557306,-122.4322533,Sourdough & Co.,fast_food,sandwich,,,https://sourdoughandco.com/south-san-francisco,"26, Chestnut Avenue, South San Francisco, 94080",,yes,yes,
node/13360110895,37.7206842,-122.4471357,Machu Picchu Cafe,cafe,,,,,"402, Geneva Avenue",,,,
node/13360312976,37.7142337,-122.4357228,Universal Breakfast & Lunch,restaurant,,,,,,,,,
node/13365517562,37.7889914,-122.4343162,Pizzaria Delfina,restaurant,pizza,Mo 17:00-20:00; Tu 17:00-21:00; We-Su 12:00-21:00,,,"2406, California Street",,,,yes
node/13375407965,37.6554268,-122.4106469,Nuniu Spicy Noodles,restaurant,chinese,"Mo,We-Su 11:30-21:00; Tu off",,,"320, Grand Avenue",,,,
node/13375407966,37.6554451,-122.410727,J&J Bakery,shop:bakery,,,,,,,,,
node/13377157154,37.7817875,-122.4099739,Halal Burgers & More,fast_food,burger,,,,"22, 6th Street",,,,
node/13384544600,37.7995801,-122.4368812,Ilcha,restaurant,korean,,,https://www.ilchasf.com/,"2151, Lombard Street",,,,
node/13391725654,37.7185414,-122.4392793,Media Cancha Restaurante,restaurant,salvadoran;mexican,Mo-Th 10:00-22:00; Fr-Su 10:00-23:00,+1-415-347-7247,https://mediacancharestaurante.com/,"4995, Mission Street, San Francisco, 94112",,yes,,
node/13393504106,37.7529152,-122.4183712,Casa de la Condesa,restaurant,mexican,We-Mo 11:00-20:00,+1-415-829-3300,https://www.casadelacondesa.com,"2763, Mission Street, San Francisco, 94110",,,,
node/13393850826,37.7603884,-122.5041145,Mango Medley,restaurant,chinese,,,,,,,,yes
node/13393918769,37.7639234,-122.4661805,Grégorie,cafe,,,,,,,,,
node/13398414994,37.8547669,-122.4790916,Venice Pizza,restaurant,pizza,,,,"629, Bridgeway, Sausalito, 94965",,,,
node/13398414995,37.8546079,-122.4790901,Angelino,restaurant,italian,,,,"621, Bridgeway",,,,
node/13411673655,37.8904905,-122.5178528,Piatti,restaurant,italian,Mo-Fr 11:30-21:00; Sa-Su 11:00-21:00,+1-415-380-2525,https://millvalley.piatti.com/,"625, Redwood Highway, Mill Valley, 94901",,,,
node/13411860108,37.5667874,-122.3235937,Curry Pizza House,restaurant,pizza,,,,,,,,
node/13411860109,37.5664109,-122.323581,Mountain Mike's,restaurant,pizza,,,,,,yes,,
node/13411860110,37.5664655,-122.3236381,Fish With You,restaurant,,,,,,,,,
node/13411860111,37.5665071,-122.323707,Fogbird,bar,,,,,,,,,
node/13411860112,37.5668903,-122.3241127,My Dumpling,restaurant,dumplings,,,,,,,,
node/13411862334,37.5669024,-122.323746,Philz Coffee,cafe,coffee_shop,Su-Th 06:00-20:00; Fr-Sa 06:00-20:30,,https://www.philzcoffee.com/,"113, South B Street, San Mateo, 94401",,yes,,
node/13411862335,37.5668281,-122.3236494,Curry Up Now,restaurant,indian,,+1-800-536-0000,https://www.curryupnow.com/,"129, South B Street",,,,
node/13413161484,37.7815501,-122.4928012,El Mansour Restaurant,restaurant,moroccan,We-Th 17:00-21:00; Fr-Sa 17:00-22:00; Su 17:00-21:00,+1 415 849-7898,https://www.elmansour.com/,"3119, Clement Street, San Francisco, 94121",,,,
node/13417418963,37.5777058,-122.3481022,Asian Box,restaurant,asian;vietnamese,,,,"Burlingame Avenue, Burlingame, 94010",yes,,,
node/13429760232,37.7817874,-122.4099738,Halal Burgers & More,fast_food,burger,,,,"22, 6th Street",,,,
node/13429760233,37.7815871,-122.4097814,Modena Pizza,restaurant,pizza,,,,"32, 6th Street",,,,
node/13436119384,37.7624805,-122.4660887,Timur,restaurant,indian,"""coming soon""",,,"1386, 9th Avenue",,,,yes
node/13436672101,37.7412683,-122.4224996,Cocina Mamá Cholita,restaurant,mexican,Tu-Fr 17:00-21:30; Sa 11:00-22:00; Su 11:00-20:00,+1-415-874-9720,https://www.mamacholita.com,"3471, Mission Street, 94110",,,,
node/13436691471,37.8014008,-122.4571865,California Kahve,fast_food,coffee_shop,Fr 09:00-17:00; Sa-Su 09:00-16:00,+1-415-254-5388,https://www.californiakahve.com/,"201, Lincoln Boulevard, San Francisco, 94129",,,,
node/13444538957,37.7817874,-122.4099738,Halal Burgers & More,fast_food,burger,,,,"22, 6th Street",,,,
node/13444538958,37.7815871,-122.4097814,Modena Pizza,restaurant,pizza,,,,"32, 6th Street",,,,
node/13444538959,37.7664998,-122.4088255,Noah’s Bagels,fast_food,bagel,Mo-Fr 05:00-14:00; Sa-Su 05:30-14:00,,,"2300, 16th Street",,,,
node/13447104857,37.7297857,-122.4764171,Ample Vitals,fast_food,juice,Mo-Th 11:00-20:30; Fr 11:00-20:00; Sa-Su 09:00-14:00,,https://amplevitals.com,"3201, 20th Avenue, San Francisco, 94132",,,,
way/25573896,37.60266682,-122.3748255,New England Lobster Market and Eatery,restaurant,,Mo-Su 11:00-20:00,+1 650 443 1559;+1 650 443 1543,https://newenglandlobster.net/,"824, Cowan Road, Burlingame, 94128",,yes,,
way/26028371,37.799198125000004,-122.43896365,IHOP,restaurant,breakfast;pancake,,,,"2299, Lombard Street",,,,yes
way/29100414,37.79922234,-122.41044122000001,Northstar Cafe,pub,,,,,"1560, Powell Street, San Francisco, 94133",,,,
way/30406222,37.60114099090909,-122.3701951,Gulliver's,restaurant,,,,,"1699, Old Bayshore Highway",,,,
way/30408350,37.59954805555556,-122.36656534444445,H.L. Peninsula Pearl,restaurant,chinese,,+1 650-697-1288,https://www.hlpeninsula.com/pearl,"1590, Old Bayshore Highway, Burlingame, 94010",,,,
way/30408351,37.599939819999996,-122.36700814000001,Elephant Bar,restaurant,american,,,,Old Bayshore Highway,,,,
way/30408571,37.5977426,-122.3640011,Grand Harbor Dim Sum & Seafood Restaurant,restaurant,chinese,"Mo-Fr 09:30-14:30,17:00-21:00; Sa-Su 09:30-14:30,17:00-21:00",+1 650 347 9988,https://grandharbor.shop/,"1492, Old Bayshore Highway, Burlingame, 94010",,,,
way/30408593,37.598260125,-122.364309575,Benihana,restaurant,japanese;teppanyaki;steak,Su-Th 11:00-22:00; Fr-Sa 11:00-23:00,+1 650 342 5202,https://www.benihana.com/locations/burlingame-ca-bu/,"1492, Old Bayshore Highway, Burlingame, 94010",,,,
way/30427572,37.594390624999996,-122.36676281666666,It's It Factory Shop,ice_cream,,Mo-Fr 10:00-16:30; PH off,+1 800 345 1928,,"865, Burlway Road, Burlingame, 94010",,,yes,
way/30636913,37.592409225,-122.3619503,Max's Restaurant & Bar of Burlingame,restaurant,american,Mo-Fr 11:00-21:00; Sa-Su 09:00-21:00,+1 650-342-6297,https://maxsofburlingame.com/,,,yes,yes,
way/30756281,37.599829299999996,-122.37058621999999,Taylor's Bay Cafe and Deli,cafe,,24/7 off,+1 650 652 6500,https://www.facebook.com/taylorsbaycafe/,"840, Stanton Road, Burlingame, 94010",,,,
way/32777524,37.80831812,-122.47073431999999,Warming Hut,cafe,,09:00-17:00,,,"983, Marine Drive, San Francisco, 94129",yes,,,yes
way/32864112,37.77926001428572,-122.4113538,Bamboo Asia,restaurant,indian;japanese;vietnamese,,,,"98, 7th Street, San Francisco",yes,,,
way/34220947,37.77039241999999,-122.46983398,Tea House,cafe,japanese,,,,,,,,
way/34313521,37.82236329230769,-122.3723428,US Dept of Labor Job Corps Food Service Building 368,restaurant,,,,,"575, Avenue D",,,,
way/35537202,37.79749564,-122.40647421999999,Vesuvio,pub,,,,,"255, Columbus Avenue, 94133",,,,
way/37312394,37.80878678888889,-122.41562895555555,The Chowder Hut Grill,restaurant,seafood,,+1-415-776-1849,,"2890, Taylor Street, San Francisco, 94133",yes,,yes,
way/37312428,37.80857574117647,-122.41484152352942,Boudin Bakery & Museum,restaurant,,Mo-Su 12:00-21:00,+1 415-928-1849,http://www.boudinbakery.com/,"160, Jefferson Street, San Francisco, 94133",yes,,,
way/51239671,37.74314004,-122.47876028,KFC / Taco Bell,fast_food,,,+1 415-731-3314,https://locations.tacobell.com/ca/san-francisco/1150-taraval-street.html,"1150, Taraval Street, San Francisco, 94116",,,,
way/55953431,37.73320268095238,-122.5032372142857,Leaping Lemur Cafe,cafe,,,,,,yes,,,
way/55954315,37.73313497142857,-122.49986582142857,Terrace Cafe,cafe,,,,,,,,,
way/55954317,37.73402795714286,-122.50332854285715,Playfield Cafe,cafe,,,,,,,,,
way/56150874,37.66569116923077,-122.46661136153845,Outback Steakhouse,restaurant,american;steak,,+1 650-756-3691,,"371, Gellert Boulevard, Daly City, 94015",,,,
way/58524120,37.80530306,-122.431889,Equator,cafe,coffee_shop,"Mo-Fr 06:30-16:00; Sa,Su 07:00-16:00",+1 415 7201461,https://www.equatorcoffees.com/blogs/cafes/fort-mason,,yes,,,
way/59770415,37.59887465,-122.38728920999999,Peter's Cafe,restaurant,western,"Mo,We-Su 07:00-15:00",,,"10, El Camino Real",,,,
way/71209436,37.7863904,-122.41435314285715,Pasha,bar,,,,,"673, Geary Street, San Francisco, 94102",,,,
way/71515257,37.789503450000005,-122.41254839999999,Peacekeeper,bar,,"Mo-Fr 15:00+; Sa,Su 13:00+",+1 415 5042502,https://www.peacekeepersf.com/,"925, Bush Street, San Francisco",,,,
way/77468135,37.60081485,-122.38243265,In-N-Out Burger,fast_food,burger,10:30-01:00,,https://locations.in-n-out.com/190,"11, Rollins Road, Millbrae, 94030",yes,yes,no,yes
way/87407772,37.63042813333333,-122.41821314444445,Chili's,restaurant,tex-mex,,,,"899, El Camino Real",,,,yes
way/102526673,37.59435858,-122.50220329999999,McDonald's,fast_food,burger,06:00-23:00,+1 650-557-1344,https://www.mcdonalds.com/us/en-us/location/25945.html,"576, Linda Mar Boulevard, Pacifica, 94044",,yes,,
way/104600008,37.787629325,-122.3874809375,Hi Dive,pub,,,+1 415-977-0170,https://www.hidivesf.com/,"Pier 28, Embarcadero, San Francisco",,,,limited
way/112072207,37.80777990857143,-122.47567428857144,Round House Café,cafe,sandwich,Mo-Fr 09:00-18:00; Sa-Su 08:00-18:00,+1-415-603-0366,https://presidio.gov/places/round-house-cafe,"Golden Gate Bridge, San Francisco, 94129",no,,,yes
way/112757637,37.7700325,-122.42210088571429,Zeitgeist,pub,,Mo-We 14:00-23:00; Th 14:00-24:00; Fr 14:00-25:00; Sa 13:00-25:00; Su 13:00-21:30,+1 415 2557505,http://www.zeitgeistsf.com/,"199, Valencia Street, San Francisco, 94103",yes,,,no
way/115921779,37.78809755384616,-122.4069629,Miller & Lux Provisions,restaurant,,,,https://millerandluxrestaurant.com/pages/provisions,"225, Stockton Street, San Francisco",yes,,,limited
way/121024973,37.766679025,-122.430510175,Cafe du Nord,pub,,,,,"2170, Market Street",,,,
way/122231744,37.701830236363634,-122.48478388181819,Burger King,fast_food,burger,06:00-22:00,+1 650-755-9460,https://www.bk.com/store-locator/store/restaurant_2683,"898, John Daly Boulevard, Daly City, 94015-1045",,yes,yes,
way/122395689,37.688778722222224,-122.47157863333334,Krispy Kreme,fast_food,donut,,+1 650-985-5612,,"1575, Sullivan Avenue",,yes,,yes
way/122395696,37.688223369444444,-122.47204525277779,In-N-Out Burger,fast_food,burger,,+1 800-786-1000,https://locations.in-n-out.com/159,"260, Washington Street, Daly City, 94015",yes,yes,,
way/122603229,37.69909417777777,-122.48203014444445,Panda Express,fast_food,chinese,Mo-Sa 09:00-23:30; Su 09:00-23:00,+1 650-758-1710,https://www.pandaexpress.com/locations/ca/daly-city/2212,"701, Daly City, 94015",,yes,,
way/123528850,37.595152199999994,-122.50607794,Soul Grind Coffee Roasters,cafe,,Mo-Th 07:00-17:30;Fr-Su 07:00-19:00,+1-650-898-8660,https://www.soulgrindcoffee.com/,"5400, CA-1, Pacifica, 94044",,,,
way/124658792,37.60003184,-122.38866011999998,Le Petite Camille,restaurant,vietnamese,,,,"170, El Camino Real",,,,
way/124658793,37.60120668,-122.38993152,Taco Bell,fast_food,tex-mex,Mo-Th 07:00-24:00; Fr-Sa 07:00-01:00; Su 07:00-24:00,+1 650-692-1542,https://locations.tacobell.com/ca/millbrae/210-el-camino-real.html,"210, El Camino Real, Millbrae, 94030",,yes,,
way/124658823,37.60191864,-122.39069233999999,Hong Kong Palace,restaurant,chinese;dim_sum,"Mo-Fr 11:00-14:30,17:00-21:00; Sa-Su 10:00-14:30,17:00-21:00",+1-650-697-7888,https://nhkpalace.com/,"300, El Camino Real, Millbrae, 94030",,,,
way/124658827,37.59932912,-122.38782857999999,Ipoh Garden,restaurant,malaysian,"Mo-Su 11:00-15:00, 17:00-21:00",+1 650-652-9588,https://www.ipohgarden.com,"100, El Camino Real, 9403",,,,
way/124659443,37.78720693636364,-122.3873172,Red's Java House,restaurant,burger,,,https://www.redsjavahouse.com/,,,,,yes
way/125008752,37.60098933333333,-122.39089966666667,The Kitchen,restaurant,chinese,,+1 650 692 9688,,"279, El Camino Real, Milbrae, 94030",,,,
way/125069112,37.59805261666667,-122.38638725,Agenzen,restaurant,japanese,,,https://agenzen.com/,,,,,
way/128478751,37.78447062,-122.40812004,Cable Car Coffee,cafe,,,,,,,,,
way/129903304,37.754460349999995,-122.47702446666666,Home Coffee Roasters,cafe,coffee_shop,,,,"1222, Noriega Street",no,,,yes
way/132605451,37.7711557,-122.41270875,DNA Pizza,fast_food,pizza,Mo-Su 16:00-22:00,+1 415 6260166,https://www.dnapizza.com/,"371, 11th Street, San Francisco",yes,yes,yes,yes
way/132605452,37.77129515,-122.41290178333333,Buzzworks,bar,,,,https://www.sfbuzzworks.com/,"365, 11th Street",,,,
way/132605528,37.7700628,-122.4151372,Cathead's BBQ,restaurant,barbecue,,,,"1665, Folsom Street, San Francisco, 94103",yes,,,
way/133633420,37.591788900000005,-122.34288107368421,Kincaid's,restaurant,,,,,,,,,
way/134417443,37.6522196,-122.49129023999998,,fast_food,,,,,,,,,
way/135620197,37.78961336,-122.41135128,Del Popolo,restaurant,pizza,"Tu-Th 17:00-21:00; Fr-Sa 17:00-21:30; Su,Mo off",+1 415 5897940,https://www.delpopolosf.com/,"855, Bush Street",yes,yes,,yes
way/143811385,37.67381466,-122.46654387999999,Black Bear Diner,restaurant,american,,+1-415-769-5522,https://blackbeardiner.com/location/colma/,"4927, Junipero Serra Boulevard, Colma, 94014",,,,
way/143811393,37.66887614444445,-122.47002454444444,McDonald's,fast_food,burger,05:00-23:00,+1 650-991-9179,https://www.mcdonalds.com/us/en-us/location/3709.html,"505, Serramonte Boulevard, Daly City, 94015",,yes,,
way/143811401,37.67712139090909,-122.4676048909091,Burger King,fast_food,burger,07:00-22:00,+1 650-994-4367,https://www.bk.com/store-locator/store/restaurant_3079,"111, Colma Boulevard, Colma, 94014",,yes,,
way/148174267,37.76424232,-122.46706388,The Temple Bar,pub,,,,,"834, Irving Street, San Francisco, 94122",,,,
way/148288778,37.787106433333335,-122.39744971666666,Southside Spirit House,pub,,Mo 16:00-21:00; Tu-Fr 16:00-23:00,+1-415-543-5874,https://www.southsidesf.com/,"575, Howard Street, San Francisco, 94105",,,,yes
way/148741774,37.791220349999996,-122.40365530000001,Cafe Tiramisu,restaurant,italian,"Mo-Fr 11:00-14:00 open ""Lunch"", Mo-Sa 17:00-21:00 open ""Dinner""",+1 415 4217044,https://tiramisusf.com/,"28, Belden Place, San Francisco",yes,,,
way/152722801,37.672542299999996,-122.46551610000002,Sizzler,restaurant,steak_house,,+1-650-994-6112,https://sizzler.com/locations/sizzler-colma/,"5025, Junipero Serra Boulevard, Colma, 94014",,,,
way/152745787,37.6647229,-122.46698481538462,Celia's,restaurant,mexican,,,https://www.celiasrestaurants.com/,,,,,
way/159024983,37.723510899999994,-122.45544674,McDonald's,fast_food,burger,06:00-23:00,+1 415-452-8819,https://www.mcdonalds.com/us/en-us/location/1782.html,"1201, Ocean Avenue, San Francisco, 94112-1830",yes,yes,,yes
way/160892680,37.779284239999996,-122.39570370000001,Alexander’s Steakhouse,restaurant,steak_house,,,,"448, Brannan Street, San Francisco, 94107",no,,,
way/169204244,37.768775600000005,-122.41512216999999,Rintaro,restaurant,japanese,Mo-Sa 17:00-22:00; Su off,,https://izakayarintaro.com/,"82, 14th Street, San Francisco, 94103",patio,,,yes
way/173725093,37.78275155,-122.40808179999999,54 Mint,restaurant,italian,,,https://www.54mint.com/,"16, Mint Plaza, San Francisco, 94103",,,,
way/182809251,37.806095033333335,-122.41639126666668,Brick & Beam,bar,,,,,"555, North Point Street",,,,
way/184539481,37.766411425,-122.39961485,Wolfe's Lunch,restaurant,american;japanese,Mo-Fr 06:00-16:30; Sa 07:00-14:00,+1-415-621-3684,https://www.yelp.com/biz/wolfes-lunch-san-francisco,"1200;1220, 16th Street",,,,
way/185040410,37.8677181625,-122.43420765,The Angel Island Café and Cantina,cafe,sandwich,"Apr 13-30 We-Su 10:00-15:00,May-Oct 10:00-15:00, Jan off",,https://www.angelisland.com/angel-island-cafe/,,yes,yes,,
way/195533515,37.69325952727273,-122.46472824545454,Jack in the Box,fast_food,burger,,+1 650-755-4555,https://locations.jackinthebox.com/us/ca/daly-city/7217-mission-st,"7217, Mission Street, Daly City, 94014",,yes,,
way/206662286,37.79798948,-122.42199176,Split,restaurant,american,08:00-21:00,+1-415-296-8009,https://www.spliteats.com/,"2300, Polk Street, San Francisco, 94109",yes,yes,no,
way/206662289,37.7984841,-122.42206548333333,Saint Frank,cafe,coffee_shop,Mo-Su 07:00-18:00,+1 415-881-8062,https://www.saintfrankcoffee.com/,"2340, Polk Street, San Francisco, 94109",,,,
way/213590055,37.73997076,-122.46640617999999,Mozzarella di Bufala,restaurant,italian;brazilian;pizza,11:00-22:00,+1-415-661-8900,https://dibufala.com/,"69, West Portal Avenue, San Francisco, 94127",no,,yes,
way/213590059,37.740807350000004,-122.46634281666667,Proposition Chicken,restaurant,barbecue;wings;chicken,11:00-21:05; Jul 04 11:00-17:00,+1 415-329-5111,https://www.propositionchicken.com,"16, West Portal Avenue, San Francisco, 94127",,yes,,
way/216220324,37.77868988,-122.39735368,Taksim,restaurant,mediterranean,"Mo-We 17:00-20:45; Th 11:30-14:30; 17:00-20:45; Fr-Sa 11:30-14:30, 17:00-21:30",+1 415 757 0989,https://www.taksimsf.com/,"564, 4th Street, 94107",,,,
way/216220336,37.77917975555555,-122.39810536666667,Thriller Social Club,pub,,Mo off; Tu 16:00-22:00; We 16:00-22:30; Th 16:00-23:30; Fr 16:00-25:00; Sa 17:00-25:00; Su 14:00-20:00,+1 415 706 6568,https://www.thrillersocialclub.com/,"508, 4th Street, San Francisco",no,,,
way/216684779,37.657488640000004,-122.4052322,HL Peninsula Restaurant,restaurant,chinese,"Mo-Fr 10:30-14:30, 17:00-21:30; Sa-Su 09:30-14:30, 17:00-21:30",+1 650 616 8168,https://www.hlpeninsula.com/,"608, Dubuque Avenue, 94080",,,,
way/218159534,37.773292319999996,-122.4032397,Mars Bar & Restaurant,bar,,,+1 415 621 6277,http://www.marsbarsf.com/,"798, Brannan Street, San Francisco, 94103",,,,
way/219477156,37.78240488235294,-122.4712148,DNM Hot Pot,restaurant,chinese,,+1 415-668-8666,,"1115, Clement Street",,,,
way/219783460,37.7724098625,-122.4075157375,Letssweet Kitchen,restaurant,chinese,Mo-Sa 11:00-15:00; 17:00-20:00; Su off,,https://www.letssweetkitchen.com,"1010, Bryant Street, San Francisco, 94103",,yes,,yes
